id,title,year,genre,stars,rating,duration,img_src
88,Modern Family,2009,"Comedy, Drama, Romance","['Sofía Vergara', 'Julie Bowen', 'Ty Burrell']",8.5,22,"""https://m.media-amazon.com/images/M/MV5BNzRhNWIxYTEtYjc2NS00YWFlLWFhOGEtMDZiMWM1M2RkNDkyXkEyXkFqcGdeQXVyNjc0MjkzNjc@.jpg"""
89,One Punch Man: Wanpanman,2015,"Animation, Action, Comedy","['Kaito Ishikawa', 'Max Mittelman', 'Zach Aguilar']",8.9,24,"""https://m.media-amazon.com/images/M/MV5BMzQxMzE5NzM2NV5BMl5BanBnXkFtZTgwMDQ4NTUyNzE@.jpg"""
90,Koombiyo,2017,"Crime, Drama, Thriller","['Kalana Gunasekara', 'Andrew Pulle', 'Yureni Noshika']",8.7,20,"""https://m.media-amazon.com/images/M/MV5BZTg4NThiZDktMGEwOS00NmRiLTgxNWMtYjNiNDk5OWU1MzkyXkEyXkFqcGdeQXVyMzk2MDE1MDg@.jpg"""
91,La Casa de Papel,2017,"Action, Crime, Mystery","['Álvaro Morte', 'Itziar Ituño', 'Pedro Alonso']",8.9,70,"""https://m.media-amazon.com/images/M/MV5BZDcxOGI0MDYtNTc5NS00NDUzLWFkOTItNDIxZjI0OTllNTljXkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg"""
92,Spartacus: Blood and Sand,2010,"Action, Adventure, Biography","['Lucy Lawless', 'Manu Bennett', 'Daniel Feuerriegel']",8.1,55,"""https://m.media-amazon.com/images/M/MV5BZTEwZTM3MzUtMzk3Yy00YWI4LWI1ZTktOTc1MmRjZWM5ZDhmXkEyXkFqcGdeQXVyNDIzMzcwNjc@.jpg"""
93,Hannibal,2013,"Crime, Drama, Horror","['Mads Mikkelsen', 'Caroline Dhavernas', 'Laurence Fishburne']",8.7,44,"""https://m.media-amazon.com/images/M/MV5BNWU5YmJhNWEtZGVlOS00NmRhLThmNzUtYjAyMDA2MDg5ZTM4XkEyXkFqcGdeQXVyNDIzMzcwNjc@.jpg"""
94,Pride and Prejudice,1995,"Drama, Romance","['Jennifer Ehle', 'Susannah Harker', 'Julia Sawalha']",8.5,327,"""https://m.media-amazon.com/images/M/MV5BMDM0MjFlOGYtNTg2ZC00MmRkLTg5OTQtM2U5ZjUyYTgxZThiXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg"""
95,Six Feet Under,2001,"Comedy, Drama","['Michael C. Hall', 'Frances Conroy', 'Lauren Ambrose']",8.7,55,"""https://m.media-amazon.com/images/M/MV5BMTQzODk5N2UtYjE4ZC00YWM1LWJkMGYtYmY2NjNjMjIzZDRmXkEyXkFqcGdeQXVyNTE1NjY5Mg@@.jpg"""
96,When They See Us,2019,"Biography, Crime, Drama","['Caleel Harris', 'Ethan Herisse', 'Marquis Rodriguez']",8.9,296,"""https://m.media-amazon.com/images/M/MV5BZmJjM2YzOWEtOTYxYi00YjhkLTliMzgtMTA2MTc0NDQ1MDM4XkEyXkFqcGdeQXVyODY5OTk4MA@@.jpg"""
97,The Big Bang Theory,2007,"Comedy, Romance","['Jim Parsons', 'Kaley Cuoco', 'Simon Helberg']",8.6,22,"""https://m.media-amazon.com/images/M/MV5BY2FmZTY5YTktOWRlYy00NmIyLWE0ZmQtZDg2YjlmMzczZDZiXkEyXkFqcGdeQXVyNjg4NzAyOTA@.jpg"""
98,The Crown,2016,"Drama, History","['Matt Smith', 'Olivia Colman', 'Tobias Menzies']",8.5,58,"""https://m.media-amazon.com/images/M/MV5BNGI1ODkzZDQtZTYxYS00MTg1LWFlY2QtMTM5MGNhNWRhYmVmXkEyXkFqcGdeQXVyNjU2ODM5MjU@.jpg"""
99,Community,2009,Comedy,"['Danny Pudi', 'Donald Glover', 'Chevy Chase']",8.5,22,"""https://m.media-amazon.com/images/M/MV5BNDQ5NDZiYjktZmFmMy00MjAxLTk1MDktOGZjYTY5YTE1ODdmXkEyXkFqcGdeQXVyNjcwMzEzMTU@.jpg"""
100,Dragon Ball Z,1996,"Animation, Action, Adventure","['Christopher Sabat', 'Scott McNeil', 'Sean Schemmel']",8.7,24,"""https://m.media-amazon.com/images/M/MV5BNGM5MTEyZDItZWNhOS00NzNkLTgwZTAtNWIzY2IzZmExOWMxXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg"""
101,Gravity Falls,2012,"Animation, Action, Adventure","['Alex Hirsch', 'Kristen Schaal', 'Linda Cardellini']",8.3,23,"""https://m.media-amazon.com/images/M/MV5BMTEzNDc3MDQ2NzNeQTJeQWpwZ15BbWU4MDYzMzUwMDIx.jpg"""
102,Archer,2009,"Animation, Action, Comedy","['Judy Greer', 'Amber Nash', 'Chris Parnell']",8.7,22,"""https://m.media-amazon.com/images/M/MV5BMTg3NTMwMzY2OF5BMl5BanBnXkFtZTgwMDcxMjQ0NDE@.jpg"""
103,The Punisher,2017,"Action, Adventure, Crime","['Amber Rose Revah', 'Ben Barnes', 'Jason R. Moore']",8.4,53,"""https://m.media-amazon.com/images/M/MV5BMTExODIwOTUxNzFeQTJeQWpwZ15BbWU4MDE5MDA0MTcz.jpg"""
104,Boardwalk Empire,2010,"Crime, Drama, History","['Kelly Macdonald', 'Michael Shannon', 'Shea Whigham']",8.7,55,"""https://m.media-amazon.com/images/M/MV5BYTYxNzc5ZmYtODcyNi00ZWUwLWExNWUtY2Y0YTlhZDBlMGU1XkEyXkFqcGdeQXVyNzQ1ODk3MTQ@.jpg"""
105,Curb Your Enthusiasm,2000,Comedy,"['Cheryl Hines', 'Jeff Garlin', 'Susie Essman']",8.4,28,"""https://m.media-amazon.com/images/M/MV5BZjYyMmJjYWUtZjBjMS00MWQzLTk0OWYtYzU1MmE3NzFhZjJkXkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg"""
106,Homeland,2011,"Crime, Drama, Mystery","['Mandy Patinkin', 'Damian Lewis', 'Rupert Friend']",8.5,55,"""https://m.media-amazon.com/images/M/MV5BYjY2ODA0NjYtMzlkMi00ZjY5LThiNjUtNzZjYzgxNjc0MzQzXkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg"""
107,BoJack Horseman,2014,"Animation, Comedy, Drama","['Amy Sedaris', 'Alison Brie', 'Aaron Paul']",8.7,25,"""https://m.media-amazon.com/images/M/MV5BYWQwMDNkM2MtODU4OS00OTY3LTgwOTItNjE2Yzc0MzRkMDllXkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg"""
108,Fringe,2008,"Drama, Mystery, Sci-Fi","['Joshua Jackson', 'John Noble', 'Jasika Nicole']",8.7,46,"""https://m.media-amazon.com/images/M/MV5BMjE2NTA2OTA2Nl5BMl5BanBnXkFtZTcwODM0NDM1Ng@@.jpg"""
109,This Is Us,2016,"Comedy, Drama, Romance","['Mandy Moore', 'Sterling K. Brown', 'Chrissy Metz']",8.4,45,"""https://m.media-amazon.com/images/M/MV5BMDM2YTMzMWMtNmFhZi00ZWY4LTk1ZmUtMWExNzg3NDZmMTY4XkEyXkFqcGdeQXVyMzQ2MDI5NjU@.jpg"""
110,Futurama,1999,"Animation, Comedy, Sci-Fi","['John DiMaggio', 'Katey Sagal', 'Tress MacNeille']",8.7,22,"""https://m.media-amazon.com/images/M/MV5BNzA2ZDk2ZTUtMWU2Yi00NDVmLTk1ODEtMmFmMjQyNWYzODI0XkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg"""
111,The Handmaid's Tale,2017,"Drama, Sci-Fi, Thriller","['Amanda Brugel', 'Madeline Brewer', 'Max Minghella']",8.3,60,"""https://m.media-amazon.com/images/M/MV5BMTU0MTI0MDAyM15BMl5BanBnXkFtZTgwMDg5MzYyNTM@.jpg"""
112,Oz,1997,"Crime, Drama, Thriller","['J.K. Simmons', 'Lee Tergesen', 'Dean Winters']",8.5,55,"""https://m.media-amazon.com/images/M/MV5BOGE0MDgxMGMtY2YyZi00MWU4LWE3MzMtNzAwYjM4YWUxMWVmXkEyXkFqcGdeQXVyNDIzMzcwNjc@.jpg"""
113,Sacred Games,2018,"Action, Crime, Drama","['Nawazuddin Siddiqui', 'Neeraj Kabi', 'Aamir Bashir']",8.6,50,"""https://m.media-amazon.com/images/M/MV5BMjJlMjJlMzYtNmU5Yy00N2MwLWJmMjEtNWUwZWIyMGViZDgyXkEyXkFqcGdeQXVyOTAzMTc2MjA@.jpg"""
114,Brooklyn Nine-Nine,2013,"Comedy, Crime","['Stephanie Beatriz', 'Terry Crews', 'Melissa Fumero']",8.8,22,"""https://m.media-amazon.com/images/M/MV5BNzVkYWY4NzYtMWFlZi00YzkwLThhZDItZjcxYTU4ZTMzMDZmXkEyXkFqcGdeQXVyODUxOTU0OTg@.jpg"""
115,Fawlty Towers,1975,Comedy,"['Prunella Scales', 'Andrew Sachs', 'Connie Booth']",8.3,30,"""https://m.media-amazon.com/images/M/MV5BYzc3MTQyYzMtMWY4Ny00N2RiLWI3ZDYtOWRlYjUxZDllMjQxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg"""
116,The Witcher,2019,"Action, Adventure, Fantasy","['Freya Allan', 'Anya Chalotra', 'Mimi Ndiweni']",9.2,60,"""https://m.media-amazon.com/images/M/MV5BOGE4MmVjMDgtMzIzYy00NjEwLWJlODMtMDI1MGY2ZDlhMzE2XkEyXkFqcGdeQXVyMzY0MTE3NzU@.jpg"""
117,Big Little Lies,2017,"Crime, Drama, Mystery","['Nicole Kidman', 'Shailene Woodley', 'Zoë Kravitz']",8.5,60,"""https://m.media-amazon.com/images/M/MV5BZmNjYzdjN2ItOTBlNy00Mjc0LWE4YmMtYTQ4ZjQzNTMyNDc4XkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg"""
118,The Newsroom,2012,Drama,"['Emily Mortimer', 'John Gallagher Jr.', 'Alison Pill']",8.6,55,"""https://m.media-amazon.com/images/M/MV5BZDI0OWIwMTgtZGIyOC00ODRhLWIwNjAtOWViZmMwOWYwOGViXkEyXkFqcGdeQXVyNTE1NjY5Mg@@.jpg"""
119,The West Wing,1999,Drama,"['Rob Lowe', 'Allison Janney', 'John Spencer']",8.9,44,"""https://m.media-amazon.com/images/M/MV5BNjk3ZWE3ZDctN2Q1YS00NzNhLWFjNmYtZTkwYWQxZmQ3NzM3XkEyXkFqcGdeQXVyNTE1NjY5Mg@@.jpg"""
120,Scrubs,2001,"Comedy, Drama","['Donald Faison', 'Sarah Chalke', 'John C. McGinley']",8.9,22,"""https://m.media-amazon.com/images/M/MV5BODE1MGVjZjMtODc5My00ODBjLTg0NWItMDllNTNlM2Y3ZGYyXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg"""
121,Sahsiyet,2018,"Crime, Drama, Mystery","['Cansu Dere', 'Metin Akdülger', 'Sebnem Bozoklu']",8.5,65,"""https://m.media-amazon.com/images/M/MV5BOTJkNzJmYzgtZTZmNC00MTQ2LWE2ZGQtM2EyYjliNGViMTY5XkEyXkFqcGdeQXVyNDg4MjkzNDk@.jpg"""
122,Person of Interest,2011,"Action, Crime, Drama","['Taraji P. Henson', 'Kevin Chapman', 'Michael Emerson']",8.4,43,"""https://m.media-amazon.com/images/M/MV5BZDU1NzA5YzUtNTdmNy00NTVjLWFhNzEtYWI1NmNkNTA1ZDBhXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg"""
123,Deadwood,2004,"Crime, Drama, History","['Ian McShane', 'Molly Parker', 'Brad Dourif']",8.6,55,"""https://m.media-amazon.com/images/M/MV5BNDJhMjUzMDYtNzc4MS00Nzk2LTkyMGQtN2M5NTczYTZmYmY5XkEyXkFqcGdeQXVyMzU3MTc5OTE@.jpg"""
124,Entourage,2004,"Comedy, Drama","['Adrian Grenier', 'Kevin Dillon', 'Jerry Ferrara']",8.4,28,"""https://m.media-amazon.com/images/M/MV5BZDg3ZDc2MDQtNzQwZi00YzFjLTgyOTMtMDMzZTc5N2VlNTg2XkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg"""
125,The Chosen,2017,Drama,"['Shahar Isaac', 'Noah James', 'Paras Patel']",9.8,28,"""https://m.media-amazon.com/images/M/MV5BZmY1YzA1ZDEtMTEyZC00OTY0LWI2YzYtYWE2OWI2ZDcwZjBkXkEyXkFqcGdeQXVyMjcyNjU5Mjg@.jpg"""
126,Silicon Valley,2014,Comedy,"['T.J. Miller', 'Josh Brener', 'Martin Starr']",8.5,27,"""https://m.media-amazon.com/images/M/MV5BOTcwNzU2MGEtMzUzNC00MzMwLWJhZGItNDY3NDllYjU5YzAyXkEyXkFqcGdeQXVyMzQ2MDI5NjU@.jpg"""
127,Fleabag,2016,"Comedy, Drama","['Sian Clifford', 'Olivia Colman', 'Jenny Rainsford']",8.7,47,"""https://m.media-amazon.com/images/M/MV5BMjA4MzU5NzQxNV5BMl5BanBnXkFtZTgwOTg3MDA5NzM@.jpg"""
128,The Shield,2002,"Crime, Drama, Thriller","['Catherine Dent', 'Walton Goggins', 'Michael Jace']",8.7,20,"""https://m.media-amazon.com/images/M/MV5BMTcwNzQwODI5NV5BMl5BanBnXkFtZTcwNzQxMjI5MQ@@.jpg"""
129,Flames,2018,"Comedy, Drama, Romance","['Tanya Maniktala', 'Sunakshi Grover', 'Shivam Kakar']",9.3,60,"""https://m.media-amazon.com/images/M/MV5BMGM5OTlmNjYtYmFlZi00MDY3LTk5YTctNTBlNjliZjEzY2E2XkEyXkFqcGdeQXVyOTAzMTc2MjA@.jpg"""
130,Luther,2010,"Crime, Drama, Mystery","['Dermot Crowley', 'Michael Smiley', 'Warren Brown']",8.5,57,"""https://m.media-amazon.com/images/M/MV5BYTdhNWMwYTMtNzQ3OC00ODZjLWI0YzQtYjVlODZiOWVlYTJlXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg"""
131,The Marvelous Mrs. Maisel,2017,"Comedy, Drama","['Alex Borstein', 'Michael Zegen', 'Marin Hinkle']",8.7,525,"""https://m.media-amazon.com/images/M/MV5BZTFhMDdmODEtN2UwOS00ZjQwLTgxMGYtM2JlMGM3YTUyM2FjXkEyXkFqcGdeQXVyMTYzMDM0NTU@.jpg"""
132,The Night Of,2016,"Crime, Drama, Mystery","['John Turturro', 'Bill Camp', 'Amara Karan']",8.5,44,"""https://m.media-amazon.com/images/M/MV5BMjQyOTgxMDI0Nl5BMl5BanBnXkFtZTgwOTE4MzczOTE@.jpg"""
133,Justified,2010,"Action, Crime, Drama","['Nick Searcy', 'Joelle Carter', 'Jacob Pitts']",8.6,60,"""https://m.media-amazon.com/images/M/MV5BMTgzNjQ4NjM1NF5BMl5BanBnXkFtZTcwNzQ4OTEzNw@@.jpg"""
134,Ozark,2017,"Crime, Drama, Thriller","['Laura Linney', 'Sofia Hublitz', 'Skylar Gaertner']",8.4,15,"""https://m.media-amazon.com/images/M/MV5BM2Q3MjQ3NDAtZDk4NS00MDIwLTllZGUtMmY1ZDU2OTJkNGY2XkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg"""
135,"Love, Death &amp; Robots",2019,"Animation, Short, Comedy","['Nolan North', 'Matthew Yang King', 'Chris Cox']",8.5,24,"""https://m.media-amazon.com/images/M/MV5BMTc1MjIyNDI3Nl5BMl5BanBnXkFtZTgwMjQ1OTI0NzM@.jpg"""
136,One Piece: Wan pîsu,1999,"Animation, Action, Adventure","['Tony Beck', 'Laurent Vernin', 'Akemi Okamura']",8.7,175,"""https://m.media-amazon.com/images/M/MV5BODNmZWRlN2ItMmRmYy00MWM1LTllMGQtMWY4NzgwNTU2MmY5XkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg"""
137,Blackadder Goes Forth,1989,"Comedy, War","['Tony Robinson', 'Stephen Fry', 'Hugh Laurie']",8.8,28,"""https://m.media-amazon.com/images/M/MV5BMTQ0OTc1NTU1NV5BMl5BanBnXkFtZTcwNDk1NDYxMQ@@.jpg"""
138,Californication,2007,"Comedy, Drama","['Natascha McElhone', 'Evan Handler', 'Pamela Adlon']",8.3,44,"""https://m.media-amazon.com/images/M/MV5BMjAyMDM2ODExNF5BMl5BanBnXkFtZTgwNTI2MjkzMTE@.jpg"""
139,24,2001,"Action, Crime, Drama","['Mary Lynn Rajskub', 'Carlos Bernard', 'Dennis Haysbert']",8.3,24,"""https://m.media-amazon.com/images/M/MV5BMTg5OTkyNzA0NF5BMl5BanBnXkFtZTcwMDYyMDUwMg@@.jpg"""
140,Naruto: Shippûden,2007,"Animation, Action, Adventure","['Maile Flanagan', 'Kate Higgins', 'Chie Nakamura']",8.6,11,"""https://m.media-amazon.com/images/M/MV5BMTE5NzIwMGUtYTE1MS00MDUxLTgyZjctOWVkZDAxM2M4ZWQ4XkEyXkFqcGdeQXVyNjc2NjA5MTU@.jpg"""
141,Family Guy,1999,"Animation, Comedy","['Alex Borstein', 'Seth Green', 'Mila Kunis']",8.1,30,"""https://m.media-amazon.com/images/M/MV5BODEwZjEzMjAtNjQxMy00Yjc4LWFlMDAtYjhjZTAxNDU3OTg3XkEyXkFqcGdeQXVyOTM2NTM4MjA@.jpg"""
142,The Office,2001,"Comedy, Drama","['Martin Freeman', 'Mackenzie Crook', 'Lucy Davis']",8.5,30,"""https://m.media-amazon.com/images/M/MV5BNGI4YWZhZDAtMjYwNC00YWJjLTgzODQtNmQ0OTI2NGQzMWUwXkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg"""
143,Yeh Meri Family,2018,"Comedy, Drama, Family","['Mona Singh', 'Akarsh Khurana', 'Ahan Nirban']",9.2,60,"""https://m.media-amazon.com/images/M/MV5BZWMxMjBiZmUtMjM1Yi00ODk4LWE4MjctNmFlYzIzNmE4MmU4XkEyXkFqcGdeQXVyNzEyNTM4MTU@.jpg"""
144,The Expanse,2015,"Drama, Mystery, Sci-Fi","['Cas Anvar', 'Dominique Tipper', 'Wes Chatham']",8.5,44,"""https://m.media-amazon.com/images/M/MV5BNGJlNzU1OTEtZDRmNy00YTM3LTgxNDgtMWEwNTg2OGI1YzYwXkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg"""
145,Friday Night Lights,2006,"Drama, Sport","['Connie Britton', 'Zach Gilford', 'Aimee Teegarden']",8.7,59,"""https://m.media-amazon.com/images/M/MV5BMTYwNjIyMTYwOV5BMl5BanBnXkFtZTcwMTA2MDU1MQ@@.jpg"""
146,Orange Is the New Black,2013,"Comedy, Crime, Drama","['Danielle Brooks', 'Taryn Manning', 'Emma Myles']",8.1,183,"""https://m.media-amazon.com/images/M/MV5BYjYyM2FmMmMtZDgyZi00NGU3LWI3NzktODllZDY0YzQyNzgyXkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg"""
147,Battlestar Galactica,2003,"Action, Adventure, Drama","['Mary McDonnell', 'Katee Sackhoff', 'Jamie Bamber']",8.6,30,"""https://m.media-amazon.com/images/M/MV5BZjJlYzgzOWUtZmJlZi00ZGM4LTliNzctNWFkNThlMDJhZDQxXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg"""
148,Cobra Kai,2018,"Action, Comedy, Drama","['Ralph Macchio', 'William Zabka', 'Courtney Henggeler']",8.8,60,"""https://m.media-amazon.com/images/M/MV5BZTUxMzMyYjYtNWU1MS00NTViLTgwMjEtNmY1NzJiZDg1NGU4XkEyXkFqcGdeQXVyODY0NzcxNw@@.jpg"""
149,American Horror Story,2011,"Drama, Horror, Thriller","['Kathy Bates', 'Angela Bassett', 'Sarah Paulson']",8.1,59,"""https://m.media-amazon.com/images/M/MV5BODZlYzc2ODYtYmQyZS00ZTM4LTk4ZDQtMTMyZDdhMDgzZTU0XkEyXkFqcGdeQXVyMzQ2MDI5NjU@.jpg"""
150,Taboo,2017,"Drama, Mystery, Thriller","['David Hayman', 'Jonathan Pryce', 'Oona Chaplin']",8.4,64,"""https://m.media-amazon.com/images/M/MV5BMTYyNTQwNzk0OV5BMl5BanBnXkFtZTgwMDAyMDI2MDI@.jpg"""
151,Outlander,2014,"Drama, Fantasy, Romance","['Sam Heughan', 'Duncan Lacroix', 'Sophie Skelton']",8.4,42,"""https://m.media-amazon.com/images/M/MV5BNzE3ZTYxZWYtMjQ1Ny00MzFhLWI1MGMtMDZmMzYwYjc1OWQ0XkEyXkFqcGdeQXVyMDA4NzMyOA@@.jpg"""
152,Lucifer,2015,"Crime, Drama, Fantasy","['Lauren German', 'Kevin Alejandro', 'Lesley-Ann Brandt']",8.2,30,"""https://m.media-amazon.com/images/M/MV5BZTA2NTBkYWUtMzM4Zi00YzhlLTk4NWItY2U1ODczNDMyNDAzXkEyXkFqcGdeQXVyNDg4NjY5OTQ@.jpg"""
153,College Romance,2018,"Comedy, Drama, Romance","['Apoorva Arora', 'Keshav Sadhna', 'Hira Ashar']",9.1,24,"""https://m.media-amazon.com/images/M/MV5BMTQxMTE0NWQtMzljZi00Y2VmLWI5NWMtMGRmODFjMTRiNmNiXkEyXkFqcGdeQXVyNDAzNDk0MTQ@.jpg"""
154,Kota Factory,2019,"Comedy, Drama","['Jitendra Kumar', 'Ranjan Raj', 'Revathi Pillai']",9.1,60,"""https://m.media-amazon.com/images/M/MV5BNWFlNTY5MzEtNDhhMy00YTRmLWJhYjMtM2JjODkyMGRkZmUzXkEyXkFqcGdeQXVyOTAzMTc2MjA@.jpg"""
155,Sense8,2015,"Drama, Mystery, Sci-Fi","['Jamie Clayton', 'Tina Desai', 'Tuppence Middleton']",8.3,24,"""https://m.media-amazon.com/images/M/MV5BMjA4MTEyMzcwMl5BMl5BanBnXkFtZTgwMTIwODczNTM@.jpg"""
156,Hagane no renkinjutsushi,2003,"Animation, Action, Adventure","['Aaron Dismuke', 'Romi Pak', 'Rie Kugimiya']",8.6,45,"""https://m.media-amazon.com/images/M/MV5BMjYwNDlhMWYtMWE1ZS00ZjVhLWI1NzItMjQ5ZGI4NTIwZjQ5L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg"""
157,Sex Education,2019,"Comedy, Drama","['Gillian Anderson', 'Ncuti Gatwa', 'Emma Mackey']",8.3,110,"""https://m.media-amazon.com/images/M/MV5BZjgyMzFiMDgtNWNmMS00ZDEyLTkzYzgtMjMzZjk4YjhjZWUxXkEyXkFqcGdeQXVyNDg4MjkzNDk@.jpg"""
158,Over the Garden Wall,2014,"Animation, Adventure, Drama","['Collin Dean', 'Melanie Lynskey', 'Christopher Lloyd']",8.8,22,"""https://m.media-amazon.com/images/M/MV5BYjQwZDhhNzctNTZjYy00NjYzLWE3ZjctNGQwZWY2Zjg5NTgwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg"""
159,Louie,2010,"Comedy, Drama","['Hadley Delany', 'Ursula Parker', 'Pamela Adlon']",8.5,23,"""https://m.media-amazon.com/images/M/MV5BMWFlODQ4MWQtNDA1ZS00MGUzLTkwNzEtZmE4MzczNjVjMjE3XkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg"""
160,The Legend of Korra,2012,"Animation, Action, Adventure","['P.J. Byrne', 'David Faustino', 'J.K. Simmons']",8.4,60,"""https://m.media-amazon.com/images/M/MV5BNTRmM2E5OWYtYmYzMi00MDRiLTg2ZTYtZGQyZTNhZDMxYTgzXkEyXkFqcGdeQXVyODUwNjEzMzg@.jpg"""
161,Bron/Broen,2011,"Crime, Mystery, Thriller","['Rafael Pettersson', 'Sarah Boberg', 'Dag Malmberg']",8.6,60,"""https://m.media-amazon.com/images/M/MV5BMjQ3MDAzNDU4NV5BMl5BanBnXkFtZTgwNjE2NDQ0NzE@.jpg"""
162,Pod prikritie,2011,"Action, Crime, Drama","['Zachary Baharov', 'Vladimir Penev', 'Marian Valev']",8.9,572,"""https://m.media-amazon.com/images/M/MV5BMTEwODUwNjEwMDBeQTJeQWpwZ15BbWU3MDczMDAzODU@.jpg"""
163,Dekalog,1989,Drama,"['Olgierd Lukaszewicz', 'Aleksander Bardini', 'Olaf Lubaszenko']",8.6,25,"""https://m.media-amazon.com/images/M/MV5BZWIzNDIzMTYtN2RiZS00NjA1LWFjNzMtOWQ0MDYxNWI1YTJiXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg"""
164,Peep Show,2003,Comedy,"['Robert Webb', 'Matt King', 'Olivia Colman']",8.4,48,"""https://m.media-amazon.com/images/M/MV5BZjYwMWJhOWMtZTc5ZC00MGY0LTg0ZjktMzFhODhhZGZhNDRjXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg"""
165,Broadchurch,2013,"Crime, Drama, Mystery","['Olivia Colman', 'Jodie Whittaker', 'Andrew Buchan']",8.6,25,"""https://m.media-amazon.com/images/M/MV5BNDk5MjVjYTMtOWFlOS00ODg4LWIwNjItMWM2NDE1NGE1YWQwXkEyXkFqcGdeQXVyNjg0NTcxMTg@.jpg"""
166,Spaced,1999,"Action, Comedy","['Simon Pegg', 'Julia Deakin', 'Nick Frost']",8.4,60,"""https://m.media-amazon.com/images/M/MV5BMmNjODUxNzctOWU2Zi00ZGU3LWI2MDEtMjZjNjE2MmJiMDZiXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg"""
167,Banshee,2013,"Action, Crime, Drama","['Ivana Milicevic', 'Ulrich Thomsen', 'Frankie Faison']",8.4,44,"""https://m.media-amazon.com/images/M/MV5BMTkzNTA1MDI5M15BMl5BanBnXkFtZTcwNTY3NjAwOQ@@.jpg"""
168,Stargate SG-1,1997,"Action, Adventure, Drama","['Michael Shanks', 'Amanda Tapping', 'Christopher Judge']",8.4,44,"""https://m.media-amazon.com/images/M/MV5BMTc3MjEwMTc5N15BMl5BanBnXkFtZTcwNzQ2NjQ4NA@@.jpg"""
169,The Americans,2013,"Crime, Drama, Mystery","['Matthew Rhys', 'Keidrich Sellati', 'Holly Taylor']",8.6,30,"""https://m.media-amazon.com/images/M/MV5BMjIzNTEzMDY3OF5BMl5BanBnXkFtZTcwMzI5NDI5OA@@.jpg"""
170,Atlanta,2016,"Comedy, Drama, Music","['Brian Tyree Henry', 'LaKeith Stanfield', 'Zazie Beetz']",8.4,25,"""https://m.media-amazon.com/images/M/MV5BNzk5NDE5NDY1Ml5BMl5BanBnXkFtZTgwNTk0MTc3NDM@.jpg"""
171,The Inbetweeners,2008,Comedy,"['James Buckley', 'Blake Harrison', 'Joe Thomas']",8.6,24,"""https://m.media-amazon.com/images/M/MV5BMmFlZjEyZjItODJkZS00MWU3LTg0MDMtZjRiYTFhNDE4ODRjXkEyXkFqcGdeQXVyODE5NzE3OTE@.jpg"""
172,Kôdo giasu - Hangyaku no rurûshu: Code Geass - Lelouch of the Rebellion,2006,"Animation, Action, Drama","['Yuri Lowenthal', 'Jun Fukuyama', 'Takahiro Sakurai']",8.4,42,"""https://m.media-amazon.com/images/M/MV5BYmEyM2VlZWItNWY4Ni00YmY2LWE3YTAtYjljMmU1MWEyYmZiXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg"""
173,American Crime Story,2016,"Biography, Crime, Drama","['Annaleigh Ashford', 'Sterling K. Brown', 'Kenneth Choi']",8.3,44,"""https://m.media-amazon.com/images/M/MV5BNzc2MzJmM2ItMjgzYy00MjgxLTljYjctZjJhYzM1ODFhMzU0XkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg"""
174,Orphan Black,2013,"Action, Drama, Sci-Fi","['Dylan Bruce', 'Jordan Gavaris', 'Kevin Hanchard']",8.3,530,"""https://m.media-amazon.com/images/M/MV5BZjM1ZTVlMGYtNjVkZS00OGMzLWFjMmYtYTE3NjJhZDRlODY3XkEyXkFqcGdeQXVyNzA5NjUyNjM@.jpg"""
